/*
LTJS
NOLF2 CRES
30083 "%1!d! puntos de habilidad concedidos por quitarle la mona a tu piloto."
30084 "%1!d! puntos de habilidad concedidos por completar tu misión."
30085 "¡%1!d! puntos de habilidad concedidos por huir de los campos de la base!"
30086 "¡%1!d! puntos de habilidad concedidos!"
30087 "¡%1!d! puntos de habilidad concedidos!"
30088 "¡%1!d! puntos de habilidad concedidos!"
30089 "¡%1!d! puntos de habilidad concedidos!"
30090 "¡%1!d! puntos de habilidad concedidos!"
30091 "¡%1!d! puntos de habilidad concedidos!"
30092 "¡%1!d! puntos de habilidad concedidos!"
30093 "¡%1!d! puntos de habilidad concedidos!"
30094 "¡%1!d! puntos de habilidad concedidos!"
30095 "¡%1!d! puntos de habilidad concedidos!"
30096 "¡%1!d! puntos de habilidad concedidos!"
30097 "¡%1!d! puntos de habilidad concedidos!"
30098 "¡%1!d! puntos de habilidad concedidos!"
30099 "¡%1!d! puntos de habilidad concedidos!"
30100 "<RECOMPENSAS DEL CAPÍTULO 6>"
30101 "%1!d! puntos de habilidad concedidos por recuperar información acerca del Proyecto Omega."
30102 "%1!d! puntos de habilidad concedidos por recoger las grabaciones de voz."
30103 "%1!d! puntos de habilidad concedidos por recoger la correspondencia entre Blitzny y el Sr. Smith."
30104 "%1!d! puntos de habilidad concedidos por escapar de la casa."
30105 "%1!d! puntos de habilidad concedidos por encontrar baterías nuevas."
30106 "%1!d! puntos de habilidad concedidos por derrotar a Isako."
30107 "¡%1!d! puntos de habilidad concedidos por sobrevivir a la emboscada!"
30108 "¡%1!d! puntos de habilidad concedidos!"
30109 "¡%1!d! puntos de habilidad concedidos!"
30110 "¡%1!d! puntos de habilidad concedidos!"
30111 "¡%1!d! puntos de habilidad concedidos!"
30112 "¡%1!d! puntos de habilidad concedidos!"
30113 "¡%1!d! puntos de habilidad concedidos!"
30114 "¡%1!d! puntos de habilidad concedidos!"
30115 "¡%1!d! puntos de habilidad concedidos!"
30116 "¡%1!d! puntos de habilidad concedidos!"
30117 "¡%1!d! puntos de habilidad concedidos!"
30118 "¡%1!d! puntos de habilidad concedidos!"
30119 "¡%1!d! puntos de habilidad concedidos!"
30120 "<RECOMPENSAS DEL CAPÍTULO 7>"
30121 "%1!d! puntos de habilidad concedidos por contactar con Kamal. "
30122 "%1!d! puntos de habilidad concedidos por lograr entrar en el cuartel general de D.A.Ñ.O."
30123 "%1!d! puntos de habilidad concedidos por pinchar el teléfono de Anoop Banerjee."
30124 "%1!d! puntos de habilidad concedidos por encontrar el lugar del crimen"
30125 "%1!d! puntos de habilidad concedidos por recoger los carteles de Se busca."
30126 "%1!d! puntos de habilidad concedidos por infiltrarte en el cuartel general de la Alianza Maligna."
30127 "%1!d! puntos de habilidad concedidos por recuperar el contenido de la caja fuerte."
30128 "%1!d! puntos de habilidad concedidos por sabotear las operaciones de la Alianza Maligna."
30129 "%1!d! puntos de habilidad concedidos por destruir la bóveda cinematográfica secreta de la Alianza Maligna."
30130 "%1!d! puntos de habilidad concedidos por colocar un micrófono oculto en el cuartel de la Alianza Maligna."
30131 "¡%1!d! puntos de habilidad concedidos por obtener la contraseña!"
30132 "¡%1!d! puntos de habilidad concedidos por encontrar explosivos!"
30133 "¡%1!d! puntos de habilidad concedidos!"
30134 "¡%1!d! puntos de habilidad concedidos!"
30135 "¡%1!d! puntos de habilidad concedidos!"
30136 "¡%1!d! puntos de habilidad concedidos!"
30137 "¡%1!d! puntos de habilidad concedidos!"
30138 "¡%1!d! puntos de habilidad concedidos!"
30139 "¡%1!d! puntos de habilidad concedidos!"
30140 "<RECOMPENSAS DEL CAPÍTULO 8>"
30141 "%1!d! puntos de habilidad concedidos por recuperar información acerca del Proyecto Omega."
30142 "%1!d! puntos de habilidad concedidos por no caer en la trampa."
30143 "%1!d! puntos de habilidad concedidos por sobrevivir."
30144 "%1!d! puntos de habilidad concedidos por escapar de la trampa mortal del Rey Mimo."
30145 "%1!d! puntos de habilidad concedidos por abrirle la puerta a Armstrong."
30146 "%1!d! puntos de habilidad concedidos por proteger a Armstrong."
30147 "¡%1!d! puntos de habilidad concedidos por colocar micros en el Cuartel General de D.A.Ñ.O.!"
30148 "¡%1!d! puntos de habilidad concedidos por sobrevivir a la persecución!"
30149 "¡%1!d! puntos de habilidad concedidos!"
30150 "¡%1!d! puntos de habilidad concedidos!"
30151 "¡%1!d! puntos de habilidad concedidos!"
30152 "¡%1!d! puntos de habilidad concedidos!"
30153 "¡%1!d! puntos de habilidad concedidos!"
30154 "¡%1!d! puntos de habilidad concedidos!"
30155 "¡%1!d! puntos de habilidad concedidos!"
30156 "¡%1!d! puntos de habilidad concedidos!"
30157 "¡%1!d! puntos de habilidad concedidos!"
30158 "¡%1!d! puntos de habilidad concedidos!"
30159 "¡%1!d! puntos de habilidad concedidos!"
30160 "<RECOMPENSAS DEL CAPÍTULO 9>"
30161 "¡%1!d! puntos de habilidad concedidos por infiltrarte en la instalación de la Antártida!"
30162 "¡%1!d! puntos de habilidad concedidos por volver a conectar la electricidad!"
30163 "¡%1!d! puntos de habilidad concedidos por recuperar información del Proyecto: Omega!"
30164 "¡%1!d! puntos de habilidad concedidos por eludir al Súper Soldado delincuente!"
30165 "¡%1!d! puntos de habilidad concedidos por eludir al Súper Soldado delincuente!"
30166 "¡%1!d! puntos de habilidad concedidos por despejar una ruta de escape!"
30167 "¡%1!d! puntos de habilidad concedidos por reunir información acerca del Tte. Anders!"
30168 "¡%1!d! puntos de habilidad concedidos!"
30169 "¡%1!d! puntos de habilidad concedidos!"
30170 "¡%1!d! puntos de habilidad concedidos!"
30171 "¡%1!d! puntos de habilidad concedidos!"
30172 "¡%1!d! puntos de habilidad concedidos!"
30173 "¡%1!d! puntos de habilidad concedidos!"
30174 "¡%1!d! puntos de habilidad concedidos!"
30175 "¡%1!d! puntos de habilidad concedidos!"
30176 "¡%1!d! puntos de habilidad concedidos!"
30177 "¡%1!d! puntos de habilidad concedidos!"
30178 "¡%1!d! puntos de habilidad concedidos!"
30179 "¡%1!d! puntos de habilidad concedidos!"
30180 "<RECOMPENSAS DEL CAPÍTULO 10>"
30181 "¡%1!d! puntos de habilidad concedidos por rescatar a un civil!"
30182 "¡%1!d! puntos de habilidad concedidos por rescatar a Crazy Harij!"
30183 "¡%1!d! puntos de habilidad concedidos por rescatar a un civil!"
30184 "¡%1!d! puntos de habilidad concedidos por evitar bajas!"
30185 "¡%1!d! puntos de habilidad concedidos!"
30186 "¡%1!d! puntos de habilidad concedidos!"
30187 "¡%1!d! puntos de habilidad concedidos!"
30188 "¡%1!d! puntos de habilidad concedidos!"
30189 "¡%1!d! puntos de habilidad concedidos!"
30190 "¡%1!d! puntos de habilidad concedidos!"
30191 "¡%1!d! puntos de habilidad concedidos!"
30192 "¡%1!d! puntos de habilidad concedidos!"
30193 "¡%1!d! puntos de habilidad concedidos!"
30194 "¡%1!d! puntos de habilidad concedidos!"
30195 "¡%1!d! puntos de habilidad concedidos!"
30196 "¡%1!d! puntos de habilidad concedidos!"
30197 "¡%1!d! puntos de habilidad concedidos!"
30198 "¡%1!d! puntos de habilidad concedidos!"
30199 "¡%1!d! puntos de habilidad concedidos!"
30200 "<RECOMPENSAS DEL CAPÍTULO 11>"
30201 "¡%1!d! puntos de habilidad concedidos por encontrar las gafas del Dr. Schenker!"
30202 "¡%1!d! puntos de habilidad concedidos por derrotar a los mimos!"
30203 "¡%1!d! puntos de habilidad concedidos!"
30204 "¡%1!d! puntos de habilidad concedidos por encontrar al Dr. Schenker!"
30205 "%1!d! puntos de habilidad concedidos por desactivar todos los explosivos."
30206 "¡%1!d! puntos de habilidad concedidos!"
30207 "¡%1!d! puntos de habilidad concedidos!"
30208 "¡%1!d! puntos de habilidad concedidos!"
30209 "¡%1!d! puntos de habilidad concedidos!"
30210 "¡%1!d! puntos de habilidad concedidos!"
30211 "¡%1!d! puntos de habilidad concedidos!"
30212 "¡%1!d! puntos de habilidad concedidos!"
30213 "¡%1!d! puntos de habilidad concedidos!"
30214 "¡%1!d! puntos de habilidad concedidos!"
30215 "¡%1!d! puntos de habilidad concedidos!"
30216 "¡%1!d! puntos de habilidad concedidos!"
30217 "¡%1!d! puntos de habilidad concedidos!"
30218 "¡%1!d! puntos de habilidad concedidos!"
30219 "¡%1!d! puntos de habilidad concedidos!"
30220 "<RECOMPENSAS DEL CAPÍTULO 12>"
30221 "¡%1!d! puntos de habilidad concedidos por alcanzar la cubierta de mando!"
30222 "¡%1!d! puntos de habilidad concedidos por encontrar a Amstrong!"
30223 "¡%1!d! puntos de habilidad concedidos por manejar la grúa!"
30224 "¡%1!d! puntos de habilidad concedidos por obtener un formulario de solicitud rellenado!"
30225 "¡%1!d! puntos de habilidad concedidos por obtener el manual del Súper ordenador!"
30226 "¡%1!d! puntos de habilidad concedidos por obtener la versión 2.0 del manual del Súper ordenador!"
30227 "¡%1!d! puntos de habilidad concedidos superar el sistema de seguridad activado con la voz!"
30228 "¡%1!d! puntos de habilidad concedidos por encontrar el laboratorio!"
30229 "¡%1!d! puntos de habilidad concedidos por obtener un informe de nueva misión de D.A.Ñ.O.!"
30230 "¡%1!d! puntos de habilidad concedidos!"
30231 "¡%1!d! puntos de habilidad concedidos!"
30232 "¡%1!d! puntos de habilidad concedidos!"
30233 "¡%1!d! puntos de habilidad concedidos!"
30234 "¡%1!d! puntos de habilidad concedidos!"
30235 "¡%1!d! puntos de habilidad concedidos!"
30236 "¡%1!d! puntos de habilidad concedidos!"
30237 "¡%1!d! puntos de habilidad concedidos!"
30238 "¡%1!d! puntos de habilidad concedidos!"
30239 "¡%1!d! puntos de habilidad concedidos!"
30240 "<RECOMPENSAS DEL CAPÍTULO 13>"
30241 "¡%1!d! puntos de habilidad concedidos por derrotar al rey mimo!"
30242 "¡%1!d! puntos de habilidad concedidos por escapar de la base submarina!"
30243 "¡%1!d! puntos de habilidad concedidos!"
30244 "¡%1!d! puntos de habilidad concedidos!"
30245 "¡%1!d! puntos de habilidad concedidos!"
30246 "¡%1!d! puntos de habilidad concedidos!"
30247 "¡%1!d! puntos de habilidad concedidos!"
30248 "¡%1!d! puntos de habilidad concedidos!"
30249 "¡%1!d! puntos de habilidad concedidos!"
30250 "¡%1!d! puntos de habilidad concedidos!"
30251 "¡%1!d! puntos de habilidad concedidos!"
30252 "¡%1!d! puntos de habilidad concedidos!"
30253 "¡%1!d! puntos de habilidad concedidos!"
30254 "¡%1!d! puntos de habilidad concedidos!"
30255 "¡%1!d! puntos de habilidad concedidos!"
30256 "¡%1!d! puntos de habilidad concedidos!"
30257 "¡%1!d! puntos de habilidad concedidos!"
30258 "¡%1!d! puntos de habilidad concedidos!"
30259 "¡%1!d! puntos de habilidad concedidos!"
30260 "<RECOMPENSAS DEL CAPÍTULO 14>"
30261 "¡%1!d! puntos de habilidad concedidos por sobrevivir al manipulador!"
30262 "¡%1!d! puntos de habilidad concedidos por destruir el ordenador principal de D.A.Ñ.O.!"
30263 "¡%1!d! puntos de habilidad concedidos por destruir el generador de energía!"
30264 "¡%1!d! puntos de habilidad concedidos por recuperar el plan de Relaciones Públicas de D.A.Ñ.O.!"
30265 "¡%1!d! puntos de habilidad concedidos!"
30266 "¡%1!d! puntos de habilidad concedidos por derrotar a Volkov!"
30267 "¡%1!d! puntos de habilidad concedidos por escapar de la guarida de D.A.Ñ.O.!"
30268 "¡%1!d! puntos de habilidad concedidos por derrotar a Isako!"
30269 "¡%1!d! puntos de habilidad concedidos por recuperar el plan de combate de Khios!"
30270 "¡%1!d! puntos de habilidad concedidos!"
30271 "¡%1!d! puntos de habilidad concedidos!"
30272 "¡%1!d! puntos de habilidad concedidos!"
30273 "¡%1!d! puntos de habilidad concedidos!"
30274 "¡%1!d! puntos de habilidad concedidos!"
30275 "¡%1!d! puntos de habilidad concedidos!"
30276 "¡%1!d! puntos de habilidad concedidos!"
30277 "¡%1!d! puntos de habilidad concedidos!"
30278 "¡%1!d! puntos de habilidad concedidos!"
30279 "¡%1!d! puntos de habilidad concedidos!"
30280 "<RECOMPENSAS DEL CAPÍTULO 15>"
30281 "¡%1!d! puntos de habilidad concedidos el Súper Submarino secreto!"
30282 "¡%1!d! puntos de habilidad concedidos por derrotar a un Súper Soldado!"
30283 "¡%1!d! puntos de habilidad concedidos!"
30284 "¡%1!d! puntos de habilidad concedidos!"
30285 "¡%1!d! puntos de habilidad concedidos!"
30286 "¡%1!d! puntos de habilidad concedidos!"
30287 "¡%1!d! puntos de habilidad concedidos!"
30288 "¡%1!d! puntos de habilidad concedidos!"
30289 "¡%1!d! puntos de habilidad concedidos!"
30290 "¡%1!d! puntos de habilidad concedidos!"
30291 "¡%1!d! puntos de habilidad concedidos!"
30292 "¡%1!d! puntos de habilidad concedidos!"
30293 "¡%1!d! puntos de habilidad concedidos!"
30294 "¡%1!d! puntos de habilidad concedidos!"
30295 "¡%1!d! puntos de habilidad concedidos!"
30296 "¡%1!d! puntos de habilidad concedidos!"
30297 "¡%1!d! puntos de habilidad concedidos!"
30298 "¡%1!d! puntos de habilidad concedidos!"
30299 "¡%1!d! puntos de habilidad concedidos!"
32000 "¡No estarás tan contento cuando haga sonar la alarma!"
32001 "¡Hora de hacer sonar la alarma, creo!"
32002 "¡A por el espía!"
32003 "¡Ayúdame con el espía!"
32004 "¡Aquí hay alguien a quien no hemos invitado!"
32005 "¡Deja de hacer el vago y ayúdame a buscar!"
32006 "¿Has visto algo sospechoso?"
32007 "¡Cuidado con el peligro, amigo!"
32009 "¿Qué te ha pasado?"
32010 "¿Qué te ha ocurrido?"
32011 "¡Prepárate para morir!"
32012 "¡Ahora te tengo!"
32014 "¡Te arrepentirás de haber venido!"
32015 "¡Espero que te guste el dolor!"
32016 "¡No me das miedo!"
32017 "¡Huelo tu miedo!"
32018 "¡No las tengo todas conmigo!"
32019 "¡Más me vale pedir ayuda!"
32020 "¡Me vendría bien un poco de ayuda!"
32021 "¡Socorro!"
32022 "¡Por aquí!"
32023 "¡Ven rápido!"
32024 "¡Ya no te creo!"
32025 "¡Oh... cállate!"
32026 "¿Hola?"
32027 "¿Dónde está la gente?"
32028 "¡Me estoy quemando vivo! ¡AAAAYYYY!"
32033 "¡Te arrepentirás de jugar conmigo!"
32034 "¿Cómo te gustaría morir?"
32035 "¡Ya te tengo, maldito entrometido!"
32036 "¿Qué tal algo de dolor, amigo?"
32037 "¡Oh, esto es horrible!"
32039 "¡Oh, no!"
32040 "¡Ahora estoy en un lío!"
32041 "¡Cuidado!"
32042 "¡Oh, oh!"
32046 "¿A qué estoy pegado?"
32047 "¡Acabo de quedarme pegado!"
32051 "Me siento raro."
32052 "Tengo sueño."
32053 "¡UUOA!"
32056 "Me siento mareado."
32057 "¡Ay, mi cabeza!"
32070 "¡Oh, qué ricura!"
32071 "¡Gatito, gatito, aquí!"
32072 "Adiós, amigo."
32073 "A mí no me echarán la culpa de esto."
32074 "Me desharé de esto."
32075 "¡No me hagas daño!"
32076 "¡Me estás poniendo nervioso!"
