/*
LTJS
NOLF2 CRES
30005 "%1!d! skill points awarded for discovering the new location of the meeting."
30006 "%1!d! skill points awarded for delivering the briefcase to Hatori-san."
30007 "%1!d! skill points awarded for photographing Hatori-san."
30008 "%1!d! skill points awarded for not letting ninjas sound alarms."
30009 "%1!d! skill points awarded for studying the Spy Training Manual!"
30010 "%1!d! skill points awarded for recovering four pages of the UNITY field manual!"
30011 "%1!d! skill points awarded!"
30012 "%1!d! skill points awarded!"
30013 "%1!d! skill points awarded!"
30014 "%1!d! skill points awarded!"
30015 "%1!d! skill points awarded!"
30016 "%1!d! skill points awarded!"
30017 "%1!d! skill points awarded!"
30018 "%1!d! skill points awarded!"
30019 "%1!d! skill points awarded!"
30020 "<CHAPTER 2 REWARDS>"
30021 "%1!d! skill points awarded for infiltrating the estate."
30022 "%1!d! skill points awarded for photographing the meeting."
30023 "%1!d! skill points awarded for retrieving information about the leader of the ninja clan."
30024 "%1!d! skill points awarded for erasing enemy dead drop marks."
30025 "%1!d! skill points awarded for escaping the village."
30026 "%1!d! skill points awarded!"
30027 "%1!d! skill points awarded!"
30028 "%1!d! skill points awarded!"
30029 "%1!d! skill points awarded!"
30030 "%1!d! skill points awarded!"
30031 "%1!d! skill points awarded!"
30032 "%1!d! skill points awarded!"
30033 "%1!d! skill points awarded!"
30034 "%1!d! skill points awarded!"
30035 "%1!d! skill points awarded!"
30036 "%1!d! skill points awarded!"
30037 "%1!d! skill points awarded!"
30038 "%1!d! skill points awarded!"
30039 "%1!d! skill points awarded!"
30040 "<CHAPTER 3 REWARDS>"
30041 "%1!d! skill points awarded for contacting UNITY."
30042 "%1!d! skill points awarded for finding fuel for the snowmobile."
30043 "%1!d! skill points awarded for sabotaging the bridge."
30044 "%1!d! skill points awarded for sabotaging the power plant."
30045 "%1!d! skill points awarded for sabotaging the communications relay tower."
30046 "%1!d! skill points awarded for locating the hunting cabin."
30047 "%1!d! skill points awarded for rescuing your pilot."
30048 "%1!d! skill points awarded for recovering the Soviet Military Readiness Report."
30049 "%1!d! skill points awarded for minimizing Soviet casualties."
30050 "%1!d! skill points awarded!"
30051 "%1!d! skill points awarded!"
30052 "%1!d! skill points awarded!"
30053 "%1!d! skill points awarded!"
30054 "%1!d! skill points awarded!"
30055 "%1!d! skill points awarded!"
30056 "%1!d! skill points awarded!"
30057 "%1!d! skill points awarded!"
30058 "%1!d! skill points awarded!"
30059 "%1!d! skill points awarded!"
30060 "<CHAPTER 4 REWARDS>"
30061 "%1!d! skill points awarded for infiltrating the Soviet installation."
30062 "%1!d! skill points awarded for planting explosives at the south gate."
30063 "%1!d! skill points awarded for planting explosives at the fuel depot."
30064 "%1!d! skill points awarded for recovering documents."
30065 "%1!d! skill points awarded for identifying three potential double agents."
30066 "%1!d! skill points awarded for planting explosives at the propane tank."
30067 "%1!d! skill points awarded for locating the main records building."
30068 "%1!d! skill points awarded for collecting documents."
30069 "%1!d! skill points awarded for eliminating Nikolai Zhukov."
30070 "%1!d! skill points awarded for accessing the central archive."
30071 "%1!d! skill points awarded for recovering information on Project: Omega."
30072 "%1!d! skill points awarded for sabotaging the generator."
30073 "%1!d! skill points awarded!"
30074 "%1!d! skill points awarded!"
30075 "%1!d! skill points awarded!"
30076 "%1!d! skill points awarded!"
30077 "%1!d! skill points awarded!"
30078 "%1!d! skill points awarded!"
30079 "%1!d! skill points awarded!"
30080 "<CHAPTER 5 REWARDS>"
30081 "%1!d! skill points awarded for escaping from the Soviet compound."
30082 "%1!d! skill points awarded for securing the landing site."
30083 "%1!d! skill points awarded for sobering up your pilot."
30084 "%1!d! skill points awarded for completing your mission."
30085 "%1!d! skill points awarded for escaping the base grounds!"
30086 "%1!d! skill points awarded!"
30087 "%1!d! skill points awarded!"
30088 "%1!d! skill points awarded!"
30089 "%1!d! skill points awarded!"
30090 "%1!d! skill points awarded!"
30091 "%1!d! skill points awarded!"
30092 "%1!d! skill points awarded!"
30093 "%1!d! skill points awarded!"
30094 "%1!d! skill points awarded!"
30095 "%1!d! skill points awarded!"
30096 "%1!d! skill points awarded!"
30097 "%1!d! skill points awarded!"
30098 "%1!d! skill points awarded!"
30099 "%1!d! skill points awarded!"
30100 "<CHAPTER 6 REWARDS>"
30101 "%1!d! skill points awarded for recovering information on Project: Omega."
30102 "%1!d! skill points awarded for collecting the voice recordings."
30103 "%1!d! skill points awarded for collecting the correspondence between Blitzny and Mr. Smith."
30104 "%1!d! skill points awarded for escaping from the house."
30105 "%1!d! skill points awarded for locating fresh batteries."
30106 "%1!d! skill points awarded for defeating Isako."
30107 "%1!d! skill points awarded for surviving the ambush!"
30108 "%1!d! skill points awarded!"
30109 "%1!d! skill points awarded!"
30110 "%1!d! skill points awarded!"
30111 "%1!d! skill points awarded!"
30112 "%1!d! skill points awarded!"
30113 "%1!d! skill points awarded!"
30114 "%1!d! skill points awarded!"
30115 "%1!d! skill points awarded!"
30116 "%1!d! skill points awarded!"
30117 "%1!d! skill points awarded!"
30118 "%1!d! skill points awarded!"
30119 "%1!d! skill points awarded!"
30120 "<CHAPTER 7 REWARDS>"
30121 "%1!d! skill points awarded for contacting Kamal."
30122 "%1!d! skill points awarded for gaining entry to H.A.R.M. headquarters."
30123 "%1!d! skill points awarded for bugging Anoop Banerjee's phone."
30124 "%1!d! skill points awarded for locating the dead drop."
30125 "%1!d! skill points awarded for collecting the Wanted posters."
30126 "%1!d! skill points awarded for infiltrating Evil Alliance headquarters."
30127 "%1!d! skill points awarded for recovering the contents of the safe."
30128 "%1!d! skill points awarded for sabotaging Evil Alliance's operations."
30129 "%1!d! skill points awarded for destroying Evil Alliance's secret film vault."
30130 "%1!d! skill points awarded for bugging Evil Alliance headquarters."
30131 "%1!d! skill points awarded for obtaining the password!"
30132 "%1!d! skill points awarded for locating explosives!"
30133 "%1!d! skill points awarded!"
30134 "%1!d! skill points awarded!"
30135 "%1!d! skill points awarded!"
30136 "%1!d! skill points awarded!"
30137 "%1!d! skill points awarded!"
30138 "%1!d! skill points awarded!"
30139 "%1!d! skill points awarded!"
30140 "<CHAPTER 8 REWARDS>"
30141 "%1!d! skill points awarded for recovering information on Project: Omega."
30142 "%1!d! skill points awarded for bypassing the trap."
30143 "%1!d! skill points awarded for surviving."
30144 "%1!d! skill points awarded for escaping the Mime King's deathtrap."
30145 "%1!d! skill points awarded for opening the door for Armstrong."
30146 "%1!d! skill points awarded for protecting Armstrong."
30147 "%1!d! skill points awarded for bugging H.A.R.M. Headquarters!"
30148 "%1!d! skill points awarded for surviving the chase!"
30149 "%1!d! skill points awarded!"
30150 "%1!d! skill points awarded!"
30151 "%1!d! skill points awarded!"
30152 "%1!d! skill points awarded!"
30153 "%1!d! skill points awarded!"
30154 "%1!d! skill points awarded!"
30155 "%1!d! skill points awarded!"
30156 "%1!d! skill points awarded!"
30157 "%1!d! skill points awarded!"
30158 "%1!d! skill points awarded!"
30159 "%1!d! skill points awarded!"
30160 "<CHAPTER 9 REWARDS>"
30161 "%1!d! skill points awarded for infiltrating the Antarctic facility!"
30162 "%1!d! skill points awarded for restoring power!"
30163 "%1!d! skill points awarded for recovering information on Project: Omega!"
30164 "%1!d! skill points awarded for eluding the rogue Super Soldier!"
30165 "%1!d! skill points awarded for eluding the rogue Super Soldier!"
30166 "%1!d! skill points awarded for clearing an escape route!"
30167 "%1!d! skill points awarded for gathering information on Lt. Anders!"
30168 "%1!d! skill points awarded!"
30169 "%1!d! skill points awarded!"
30170 "%1!d! skill points awarded!"
30171 "%1!d! skill points awarded!"
30172 "%1!d! skill points awarded!"
30173 "%1!d! skill points awarded!"
30174 "%1!d! skill points awarded!"
30175 "%1!d! skill points awarded!"
30176 "%1!d! skill points awarded!"
30177 "%1!d! skill points awarded!"
30178 "%1!d! skill points awarded!"
30179 "%1!d! skill points awarded!"
30180 "<CHAPTER 10 REWARDS>"
30181 "%1!d! skill points awarded for rescuing a civilian!"
30182 "%1!d! skill points awarded for rescuing Crazy Harij!"
30183 "%1!d! skill points awarded for rescuing a civilian!"
30184 "%1!d! skill points awarded for preventing casualties!"
30185 "%1!d! skill points awarded!"
30186 "%1!d! skill points awarded!"
30187 "%1!d! skill points awarded!"
30188 "%1!d! skill points awarded!"
30189 "%1!d! skill points awarded!"
30190 "%1!d! skill points awarded!"
30191 "%1!d! skill points awarded!"
30192 "%1!d! skill points awarded!"
30193 "%1!d! skill points awarded!"
30194 "%1!d! skill points awarded!"
30195 "%1!d! skill points awarded!"
30196 "%1!d! skill points awarded!"
30197 "%1!d! skill points awarded!"
30198 "%1!d! skill points awarded!"
30199 "%1!d! skill points awarded!"
30200 "<CHAPTER 11 REWARDS>"
30201 "%1!d! skill points awarded for finding Dr. Schenker's glasses!"
30202 "%1!d! skill points awarded for defeating the mimes!"
30203 "%1!d! skill points awarded!"
30204 "%1!d! skill points awarded for finding Dr. Schenker!"
30205 "%1!d! skill points awarded for disarming all explosives!"
30206 "%1!d! skill points awarded!"
30207 "%1!d! skill points awarded!"
30208 "%1!d! skill points awarded!"
30209 "%1!d! skill points awarded!"
30210 "%1!d! skill points awarded!"
30211 "%1!d! skill points awarded!"
30212 "%1!d! skill points awarded!"
30213 "%1!d! skill points awarded!"
30214 "%1!d! skill points awarded!"
30215 "%1!d! skill points awarded!"
30216 "%1!d! skill points awarded!"
30217 "%1!d! skill points awarded!"
30218 "%1!d! skill points awarded!"
30219 "%1!d! skill points awarded!"
30220 "<CHAPTER 12 REWARDS>"
30221 "%1!d! skill points awarded for reaching the Command deck!"
30222 "%1!d! skill points awarded for locating Armstrong!"
30223 "%1!d! skill points awarded for operating the crane!"
30224 "%1!d! skill points awarded for obtaining a completed requisition form!"
30225 "%1!d! skill points awarded for obtaining the Super Computer Manual!"
30226 "%1!d! skill points awarded for obtaining the version 2.0 Super Computer manual!"
30227 "%1!d! skill points awarded for bypassing the voice activated security system!"
30228 "%1!d! skill points awarded for locating the lab!"
30229 "%1!d! skill points awarded for obtaining H.A.R.M.'s new mission statement!"
30230 "%1!d! skill points awarded!"
30231 "%1!d! skill points awarded!"
30232 "%1!d! skill points awarded!"
30233 "%1!d! skill points awarded!"
30234 "%1!d! skill points awarded!"
30235 "%1!d! skill points awarded!"
30236 "%1!d! skill points awarded!"
30237 "%1!d! skill points awarded!"
